,Company_Name,Rcmd_Name,Score
9313,"hostess brands, inc.","hostess brands, inc",0.95
8766,"astec industries, inc.",astec industries inc.,0.95
8789,"fti consulting, inc.",fti consulting inc.,0.95
8099,lantern pharma inc.,lantern pharma inc,0.95
2855,"radiant logistics,inc.",radiant logistics inc.,0.95
935,"delcath systems, inc.",delcath systems inc.,0.95
5341,encore energy corp.,encore energy corp,0.95
10139,"home bancshares, inc.",home bancshares inc.,0.95
5339,"chart industries, inc.",chart industries inc.,0.95
2324,"lowe's companies, inc.",lowe's companies inc.,0.95
7032,"glacier bancorp, inc.",glacier bancorp inc.,0.95
7034,"taylor devices, inc.",taylor devices inc.,0.95
2837,branchout food inc,branchout food inc.,0.95
10125,change healthcare inc,change healthcare inc.,0.95
2836,"sifco industries, inc.",sifco industries inc.,0.95
5038,"waste management, inc.",waste management inc.,0.95
11049,"joby aviation, inc","joby aviation, inc.",0.95
6990,"petvivo holdings, inc.",petvivo holdings inc.,0.95
11071,"inter parfums, inc.","interparfums, inc.",0.95
158,"sonic automotive, inc.",sonic automotive inc.,0.95
11452,"cornerstone strategic value fund, inc.",cornerstone strategic value fund inc,0.95
11885,"douglas emmett, inc.",douglas emmett inc.,0.95
12057,fitlife brands inc.,fitlife brands inc,0.95
210,"cheniere energy, inc.",cheniere energy inc.,0.95
11024,"mastech digital, inc",mastech digital inc,0.95
13463,"nkgen biotech, inc.",nkgen biotech inc.,0.95
13669,"dih holdings us, inc.","dih holdings us, inc",0.95
10520,"actelis networks, inc.",actelis networks inc.,0.95
12303,"ocean bio-chem, inc.",ocean bio-chem inc.,0.95
11344,pimco california municipal income fd iii,pimco california municipal income fund iii,0.95
13000,nuveen dow 30 dynamic overwrite fund,nuveen dow 30sm dynamic overwrite fund,0.95
629,"kbs real estate investment trust iii,inc","kbs real estate investment trust iii, inc.",0.95
11484,azarga uranium corp.,azarga uranium corp,0.95
425,"crown holdings, inc.",crown holdings inc.,0.95
10588,"rush enterprises, inc.",rush enterprises inc.,0.95
604,iqvia holdings inc.,iqvia holdings inc,0.95
38,"avid technology, inc.",avid technology inc.,0.95
13091,nuveen ohio quality municipal income fd,nuveen ohio quality municipal income fund,0.95
11234,altimeter growth corp,altimeter growth corp.,0.95
4486,"beazer homes usa, inc.",beazer homes usa inc.,0.95
175,la rosa holdings corp,la rosa holdings corp.,0.95
711,ingersoll rand inc.,ingersoll rand inc,0.95
10565,"velodyne lidar, inc.","velodyne lidar, inc",0.95
12826,eaton vance enhanced equity income fd ii,eaton vance enhanced equity income fund ii,0.95
13768,tourmaline bio inc.,"tourmaline bio, inc.",0.95
11033,"shoe carnival, inc.",shoe carnival inc.,0.95
621,"bakkt holdings, inc.",bakkt holdings inc.,0.95
11641,ranpak holdings corp,ranpak holdings corp.,0.95
10856,"ollie's bargain outlet holdings, inc.",ollie's bargain outlet holdings inc,0.95
11034,corepoint lodging inc.,corepoint lodging inc,0.95
10623,"united bancorp, inc.",united bancorp inc.,0.95
11035,"unity bancorp, inc.",unity bancorp inc.,0.95
13520,"ambrx biopharma, inc.",ambrx biopharma inc.,0.95
12861,blackrock corporate high yield fd vi inc,blackrock corporate high yield fund vi inc,0.95
13044,eaton vance limited duration income fd,eaton vance limited duration income fund,0.95
67,"cavco industries, inc.",cavco industries inc.,0.95
730,viavi solutions inc.,viavi solutions inc,0.95
6718,"royale energy, inc.",royale energy inc.,0.95
715,cps technologies corp.,cps technologies corp,0.95
11660,bluelinx holdings inc,bluelinx holdings inc.,0.95
13546,destiny tech100 inc,destiny tech100 inc.,0.95
57,onewater marine inc.,onewater marine inc,0.95
10765,"lsb industries, inc.",lsb industries inc.,0.95
10546,"nasb financial, inc.",nasb financial inc.,0.95
733,"alimera sciences, inc.",alimera sciences inc.,0.95
26,"jakks pacific, inc.",jakks pacific inc.,0.95
13571,alchemy investments acquisition corp. i,alchemy investments acquisition corp 1,0.95
13222,tuesday morning corp,tuesday morning corp.,0.95
7025,cea industries inc,cea industries inc.,0.95
9559,"lifeway foods, inc.",lifeway foods inc.,0.95
6991,"galaxy gaming, inc.",galaxy gaming inc.,0.95
6440,"hayward holdings, inc.","hayward holdings, inc",0.95
8871,"brown & brown, inc.",brown & brown inc.,0.95
9298,"westbury bancorp, inc",westbury bancorp inc,0.95
9754,"treehouse foods, inc.",treehouse foods inc.,0.95
258,"aviat networks, inc.",aviat networks inc.,0.95
12805,"blackboxstocks, inc.",blackboxstocks inc.,0.95
10947,innovage holding corp.,innovage holding corp,0.95
110,orthopediatrics corp.,orthopediatrics corp,0.95
12844,john hancock financial opportunities fd,john hancock financial opportunities fund,0.95
442,"gsi technology, inc.",gsi technology inc.,0.95
10712,cti biopharma corp.,cti biopharma corp,0.95
13059,gabelli global utility income trust,gabelli global utility & income trust,0.95
12725,pimco equity series realpath blend fd,pimco equity series realpath blend fund,0.95
631,"harley-davidson, inc.",harley-davidson inc.,0.95
10893,"zoomcar holdings, inc","zoomcar holdings, inc.",0.95
13332,fleetwood bank corp.,fleetwood bank corp,0.95
11094,"innovative industrial properties, inc.",innovative industrial properties inc,0.95
10608,"fuelcell energy, inc.",fuelcell energy inc.,0.95
50,ccsb financial corp.,ccsb financial corp,0.95
11271,amb financial corp.,amb financial corp,0.95
12684,rhinebeck bancorp inc.,rhinebeck bancorp inc,0.95
614,propetro holding corp.,propetro holding corp,0.95
11439,avaya holdings corp.,avaya holdings corp,0.95
10802,profrac holding corp.,profrac holding corp,0.95
7847,mediaco holding inc,mediaco holding inc.,0.95
2420,"pc connection, inc.",pc connection inc.,0.95
3140,"dxp enterprises, inc.",dxp enterprises inc.,0.95
4187,third century bancorp,third century bancorp.,0.95
2632,"united rentals, inc.",united rentals inc.,0.95
2635,"focus universal, inc.",focus universal inc.,0.95
10373,"mks instruments, inc.",mks instruments inc.,0.95
3386,"fortress biotech, inc.",fortress biotech inc.,0.95
1777,"delta apparel, inc.",delta apparel inc.,0.95
10369,"electro-sensors,inc.",electro-sensors inc.,0.95
8340,pactiv evergreen inc.,pactiv evergreen inc,0.95
3269,"lakeland bancorp, inc.",lakeland bancorp inc.,0.95
3341,"general mills, inc.",general mills inc.,0.95
10432,svf investment corp. 3,svf investment corp. 2,0.95
9377,"bellring brands, inc.","bellring brands, inc",0.95
6022,"sypris solutions, inc.",sypris solutions inc.,0.95
4055,"flowers foods, inc.",flowers foods inc.,0.95
2735,jacobs solutions inc.,jacobs solutions inc,0.95
4364,"spirit airlines, inc.",spirit airlines inc.,0.95
1579,"rgc resources, inc.",rgc resources inc.,0.95
6548,"the olb group, inc.",the olb group inc.,0.95
8350,"hmn financial, inc.",hmn financial inc.,0.95
6160,sandbridge x2 corp,sandbridge x2 corp.,0.95
5638,"manning & napier, inc.",manning & napier inc.,0.95
1804,inovalon holdings inc.,inovalon holdings inc,0.95
10322,heritage global inc.,heritage global inc,0.95
2565,"stag industrial, inc.",stag industrial inc.,0.95
2133,"colony bankcorp, inc.",colony bankcorp inc.,0.95
4180,"simulations plus, inc.",simulations plus inc.,0.95
6038,snipp interactive inc.,snipp interactive inc,0.95
1329,"cardinal health, inc.",cardinal health inc.,0.95
3280,tincorp metals inc.,tincorp metals inc,0.95
8338,"first capital, inc.",first capital inc.,0.95
4252,"texas roadhouse,inc.",texas roadhouse inc.,0.95
10399,"aerovironment, inc.",aerovironment inc.,0.95
2623,"landstar system, inc.",landstar system inc.,0.95
2105,farmland partners inc.,farmland partners inc,0.95
6112,fathom holdings inc.,fathom holdings inc,0.95
7238,"century casinos, inc.",century casinos inc.,0.95
3369,"juniper networks, inc.",juniper networks inc.,0.95
2161,"lifetime brands, inc.",lifetime brands inc.,0.95
9694,"japan smaller capitalization fund, inc.",japan smaller capitalization fund inc,0.95
1802,"inland real estate income trust, inc.",inland real estate income trust inc,0.95
10273,"pb bankshares, inc.",pb bankshares inc.,0.95
6676,worthington steel inc,"worthington steel, inc",0.95
9366,sitio royalties corp,sitio royalties corp.,0.95
4069,minerva surgical inc,minerva surgical inc.,0.95
4083,provident bancorp inc,provident bancorp inc.,0.95
2707,"olympic steel, inc.",olympic steel inc.,0.95
944,"dycom industries, inc.",dycom industries inc.,0.95
2727,"radius recycling, inc.",radius recycling inc.,0.95
8291,"greenhill & co., inc.",greenhill & co. inc.,0.95
10407,"evans bancorp, inc.",evans bancorp inc.,0.95
6673,creative medical technology holdings inc,"creative medical technology holdings, inc.",0.95
1389,invitation homes inc.,invitation homes inc,0.95
2732,outfront media inc.,outfront media inc,0.95
8146,"align technology, inc.",align technology inc.,0.95
8615,"skye bioscience, inc.",skye bioscience inc.,0.95
10294,"skechers u.s.a., inc.",skechers u.s.a. inc.,0.95
8147,bally's corporation,bally’s corporation,0.95
5245,"lucira health, inc","lucira health, inc.",0.95
4610,"gray television, inc.",gray television inc.,0.95
8637,"steel dynamics, inc.",steel dynamics inc.,0.95
10231,mvb financial corp.,mvb financial corp,0.95
9351,lumentum holdings inc.,lumentum holdings inc,0.95
5061,tenon medical inc.,"tenon medical, inc.",0.95
2538,byline bancorp inc.,"byline bancorp, inc.",0.95
3226,"netscout systems, inc.",netscout systems inc.,0.95
5725,"ezfill holdings, inc.",ezfill holdings inc.,0.95
10234,lexagene holdings inc.,lexagene holdings inc,0.95
1164,sachem capital corp.,sachem capital corp,0.95
5670,"source capital, inc.",source capital inc.,0.95
2321,us foods holding corp.,us foods holding corp,0.95
9714,"carver bancorp, inc.",carver bancorp inc.,0.95
937,"clovis oncology, inc.",clovis oncology inc.,0.95
839,"fibrobiologics, inc.",fibrobiologics inc.,0.95
2553,"amkor technology, inc.",amkor technology inc.,0.95
6030,"cisco systems, inc.",cisco systems inc.,0.95
1158,"globus medical, inc.",globus medical inc.,0.95
9556,"kvh industries, inc.",kvh industries inc.,0.95
2683,"summer infant, inc.",summer infant inc.,0.95
8621,bridgebio pharma inc.,"bridgebio pharma, inc.",0.95
8529,prairie operating co,prairie operating co.,0.95
9968,"essential properties realty trust, inc.",essential properties realty trust inc,0.95
9022,"bj's restaurants, inc.",bj's restaurants inc.,0.95
5555,"cullman bancorp, inc.",cullman bancorp inc.,0.95
2370,"caretrust reit, inc",caretrust reit inc,0.95
1096,ccl industries inc.,cca industries inc.,0.95
1097,"quanta services, inc.",quanta services inc.,0.95
6266,uge international ltd.,uge international ltd,0.95
2945,"calavo growers, inc.",calavo growers inc.,0.95
9969,sanara medtech inc.,sanara medtech inc,0.95
9227,solid biosciences inc.,solid biosciences inc,0.95
2309,"angiodynamics, inc.",angiodynamics inc.,0.95
9012,onto innovation inc.,onto innovations inc.,0.95
9010,"clean harbors, inc.",clean harbors inc.,0.95
9975,kodiak sciences inc.,kodiak sciences inc,0.95
5769,workhorse group inc.,workhorse group inc,0.95
7746,skyx platforms corp.,skyx platforms corp,0.95
4671,"cal-maine foods, inc.",cal-maine foods inc.,0.95
5451,hyliion holdings corp.,hyliion holdings corp,0.95
3714,"triumph group, inc.",triumph group inc.,0.95
7766,"modiv industrial, inc.",modiv industrial inc.,0.95
8004,chicago atlantic real estate finance inc,"chicago atlantic real estate finance, inc.",0.95
8523,"alaska air group, inc.",alaska air group inc.,0.95
1351,dentsply sirona inc.,dentsply sirona inc,0.95
6805,"sonic foundry, inc.",sonic foundry inc.,0.95
1550,"owens & minor, inc.",owens & minor inc.,0.95
4906,"sonnet biotherapeutics holdings, inc.",sonnet biotherapeutics holdings inc,0.95
5520,"union bankshares, inc.",union bankshares inc.,0.95
7816,"nacco industries, inc.",nacco industries inc.,0.95
9822,stepstone group inc,stepstone group inc.,0.95
8031,"soundthinking, inc.",soundthinking inc.,0.95
9839,gores guggenheim inc,gores guggenheim inc.,0.95
6838,targa resources corp.,targa resources corp,0.95
6863,finemark holdings inc.,finemark holdings inc,0.95
3583,"dorman products, inc.",dorman products inc.,0.95
3580,"enphase energy, inc.",enphase energy inc.,0.95
9114,"urban outfitters, inc.",urban outfitters inc.,0.95
6346,red cat holdings inc,red cat holdings inc.,0.95
6272,"the dixie group, inc.",the dixie group inc.,0.95
2247,"kinder morgan, inc.",kinder morgan inc.,0.95
5844,"aci worldwide, inc.",aci worldwide inc.,0.95
6646,cpi card group inc.,cpi card group inc,0.95
3123,"walker & dunlop, inc.",walker & dunlop inc.,0.95
4163,first foundation inc.,first foundation inc,0.95
8322,"energy recovery, inc.",energy recovery inc.,0.95
2291,momentive global inc.,momentive global inc,0.95
3423,yoshiharu global co,yoshiharu global co.,0.95
8495,"petmed express, inc.",petmed express inc.,0.95
1800,"analog devices, inc.",analog devices inc.,0.95
5702,"origin materials, inc","origin materials, inc.",0.95
3406,"myriad genetics, inc.",myriad genetics inc.,0.95
5614,"bank of the james financial group, inc.",bank of the james financial group inc,0.95
8318,"corbus pharmaceuticals holdings, inc.",corbus pharmaceuticals holdings inc,0.95
949,"astrana health, inc.",astrana health inc.,0.95
8316,duluth holdings inc.,duluth holdings inc,0.95
9416,"williams-sonoma, inc.",williams-sonoma inc.,0.95
5488,fg group holdings inc,fg group holdings inc.,0.95
3335,"intrepid potash, inc.","intrepid potash, inc",0.95
8468,"profire energy, inc","profire energy, inc.",0.95
6017,brt apartments corp.,brt apartments corp,0.95
7750,"pyxis oncology, inc.",pyxis oncology inc.,0.95
1091,assure holdings corp.,assure holdings corp,0.95
8040,"perma-pipe international holdings, inc.",perma-pipe international holdings inc,0.95
3148,middlefield banc corp.,middlefield banc corp,0.95
9053,"sandridge energy, inc.",sandridge energy inc.,0.95
1742,"pdf solutions, inc.",pdf solutions inc.,0.95
2401,"sun communities, inc.",sun communities inc.,0.95
3744,heritage global inc.,heritage global inc,0.95
4660,"axon enterprise, inc.",axon enterprise inc.,0.95
4670,"conagra brands, inc.",conagra brands inc.,0.95
9928,"suncoke energy, inc.",suncoke energy inc.,0.95
1837,"delta air lines, inc.",delta air lines inc.,0.95
7414,"lithia motors, inc.",lithia motors inc.,0.95
4726,axcella health inc.,axcella health inc,0.95
2808,"mama's creations, inc.","mama’s creations, inc.",0.95
5533,"eog resources, inc.",eog resources inc.,0.95
6645,surgery partners inc.,surgery partners inc,0.95
9722,"extreme networks, inc.",extreme networks inc.,0.95
7073,silo pharma inc.,"silo pharma, inc.",0.94
9665,donegal group inc.,donegal group inc,0.94
1310,astra space inc.,"astra space, inc.",0.94
9668,"cerevel therapeutics holdings, inc.",cerevel therapeutics holdings inc,0.94
295,"pultegroup, inc.",pultegroup inc.,0.94
11589,dynaresource inc.,dynaresource inc,0.94
3042,"neurometrix, inc.",neurometrix inc.,0.94
3044,"latham group,inc.","latham group, inc.",0.94
7084,"liberty tripadvisor holdings, inc.",liberty tripadvisor holdings inc,0.94
5126,bio-techne corp,bio-techne corp.,0.94
4902,"armstrong world industries, inc.",armstrong world industries inc,0.94
4614,mp materials corp.,mp materials corp,0.94
2389,"perficient, inc.",perficient inc.,0.94
7798,"orrstown financial services, inc.",orrstown financial services inc,0.94
1575,"southern michigan bancorp, inc.",southern michigan bancorp inc,0.94
7873,"community investors bancorp, inc.",community investors bancorp inc,0.94
12369,"rocky brands, inc.",rocky brands inc.,0.94
518,"advanced drainage systems, inc.",advanced drainage systems inc,0.94
8619,"heritage insurance holdings, inc.",heritage insurance holdings inc,0.94
6469,"dave & buster's entertainment, inc.",dave & buster's entertainment inc,0.94
11061,"plantronics, inc.",plantronics inc.,0.94
2675,"aptargroup, inc.",aptargroup inc.,0.94
11555,"citizens commerce bancshares, inc.",citizens commerce bancshares inc,0.94
10510,grand bank corp.,grand bank corp,0.94
153,w. p. carey inc.,w.p. carey inc.,0.94
9384,"w&t offshore, inc.",w&t offshore inc.,0.94
10459,"donnelley financial solutions, inc.",donnelley financial solutions inc,0.94
8967,"1895 bancorp of wisconsin, inc.",1895 bancorp of wisconsin inc,0.94
1254,"volt information sciences, inc.",volt information sciences inc,0.94
3332,"professional diversity network, inc.",professional diversity network inc,0.94
8914,"vail resorts, inc.",vail resorts inc.,0.94
9679,"turnongreen, inc.","turnongreen, inc",0.94
3054,"superior drilling products, inc.",superior drilling products inc,0.94
11183,"nexpoint residential trust, inc.",nexpoint residential trust inc,0.94
12842,jpmorgan trust i,jpmorgan trust ii,0.94
12970,calamos global total return fd,calamos global total return fund,0.94
10010,"foresight financial group, inc.",foresight financial group inc,0.94
7353,"healthstream, inc.",healthstream inc.,0.94
7035,"bj's wholesale club holdings, inc.",bj's wholesale club holdings inc,0.94
8329,"epam systems, inc.",epam systems inc.,0.94
5755,"omega flex, inc.",omega flex inc.,0.94
9930,"badger meter, inc.",badger meter inc.,0.94
6331,"morningstar, inc.",morningstar inc.,0.94
3370,"medicinova, inc.",medicinova inc.,0.94
1061,"principal financial group, inc.",principal financial group inc,0.94
9627,"photronics, inc.",photronics inc.,0.94
8013,"servotronics, inc.",servotronics inc.,0.94
342,delhi bank corp.,delhi bank corp,0.94
729,"paycor hcm, inc","paycor hcm, inc.",0.94
4152,"priority technology holdings, inc.",priority technology holdings inc,0.94
13484,cimarex energy co.,cimarex energy co,0.94
9159,"clearfield, inc.",clearfield inc.,0.94
11801,"allied gaming & entertainment, inc.",allied gaming & entertainment inc,0.94
4681,"regenerx biopharmaceuticals, inc.",regenerx biopharmaceuticals inc,0.94
8358,"zillow group, inc.",zillow group inc.,0.94
8527,"formfactor, inc.",formfactor inc.,0.94
455,"yum! brands, inc.",yum! brands inc.,0.94
6020,volato group inc.,"volato group, inc.",0.94
109,"servicenow, inc.",servicenow inc.,0.94
12584,"monitronics international, inc.",monitronics international inc,0.94
10311,"popular total return fund, inc.",popular total return fund inc,0.94
4730,"annaly capital management, inc.",annaly capital management inc,0.94
149,vista outdoor inc.,vista outdoor inc,0.94
2551,"weyco group, inc.",weyco group inc.,0.94
4777,"kirkland's, inc.",kirkland's inc.,0.94
2540,"dun & bradstreet holdings, inc.",dun & bradstreet holdings inc,0.94
14006,"support.com, inc.",support.com inc.,0.94
10619,site centers corp,site centers corp.,0.94
6417,"chemocentryx, inc.",chemocentryx inc.,0.94
2731,"leonardo drs, inc.","leonardo drs, inc",0.94
11479,"bain capital specialty finance, inc.",bain capital specialty finance inc,0.94
2253,blink charging co.,blink charging co,0.94
4508,retail value inc.,retail value inc,0.94
4847,consol energy inc.,consol energy inc,0.94
8293,"easterly government properties, inc.",easterly government properties inc,0.94
4778,futurefuel corp,futurefuel corp.,0.94
12399,"private bancorp of america, inc.",private bancorp of america inc,0.94
1831,"blackstone mortgage trust, inc.",blackstone mortgage trust inc,0.94
6424,mountain crest acquisition corp ii,mountain crest acquisition corp. iv,0.94
8161,"under armour, inc.",under armour inc.,0.94
11075,bitcoin depot inc.,bitcoin depot inc,0.94
10284,southern states bancshares inc,"southern states bancshares, inc.",0.94
11074,"concrete pumping holdings, inc.",concrete pumping holdings inc,0.94
12342,"special opportunities fund, inc",special opportunities fund inc.,0.94
10480,vine energy inc.,"vine energy, inc.",0.94
13572,"adtegrity.com international, inc.",adtegrity.com international inc,0.94
4519,columbia care inc.,columbia care inc,0.94
152,"amazon.com, inc.",amazon.com inc.,0.94
4512,"matinas biopharma holdings, inc.",matinas biopharma holdings inc,0.94
4631,"osi systems, inc.",osi systems inc.,0.94
6070,"first reliance bancshares, inc.",first reliance bancshares inc,0.94
411,levi strauss & co,levi strauss & co.,0.94
8332,"universal technical institute, inc.",universal technical institute inc,0.94
9434,"core molding technologies, inc.",core molding technologies inc,0.94
1264,"enzo biochem, inc.",enzo biochem inc.,0.94
11447,amc networks inc,amc networks inc.,0.94
756,"royal gold, inc.",royal gold inc.,0.94
531,"playstudios, inc","playstudios, inc.",0.94
13070,"community heritage financial, inc.",community heritage financial inc,0.94
6390,jamf holding corp,jamf holding corp.,0.94
2721,"electrocore, inc","electrocore, inc.",0.94
1985,"tyson foods, inc.",tyson foods inc.,0.94
4410,"international money express, inc.",international money express inc,0.94
10332,"gaming and leisure properties, inc.",gaming and leisure properties inc,0.94
10331,shake shack inc.,shake shack inc,0.94
9287,"stereotaxis, inc.",stereotaxis inc.,0.94
6667,robert half inc,robert half inc.,0.94
4861,"first community bankshares, inc.",first community bancshares inc.,0.94
323,"cirrus logic, inc.",cirrus logic inc.,0.94
5470,"richmond mutual bancorporation, inc.",richmond mutual bancorporation inc,0.94
3581,taboola.com ltd.,taboola.com ltd,0.94
1274,"movado group, inc.",movado group inc.,0.94
8336,"first solar, inc.",first solar inc.,0.94
8504,"costar group, inc.",costar group inc.,0.94
8562,"choiceone financial services, inc.",choiceone financial services inc,0.94
7678,"bimini capital management, inc.",bimini capital management inc,0.94
4341,"arrowhead pharmaceuticals, inc.",arrowhead pharmaceuticals inc,0.94
8518,"harte hanks, inc.",harte hanks inc.,0.94
5597,"proto labs, inc.",proto labs inc.,0.94
10597,sovos brands inc.,"sovos brands, inc.",0.94
22,"pdc energy, inc.",pdc energy inc.,0.94
6550,"ryder system, inc.",ryder system inc.,0.94
10941,"national western life group, inc.",national western life group inc,0.94
2174,"aberdeen global income fund, inc.",aberdeen global income fund inc,0.94
13361,"electronic tele-communications, inc.",electronic tele-communications inc,0.94
13654,"flexiinternational software, inc.",flexiinternational software inc,0.94
8155,"iron spark i, inc.",iron spark i inc.,0.94
11153,jbt bancorp inc,jbt bancorp inc.,0.94
2913,"neuehealth, inc","neuehealth, inc.",0.94
6296,soc telemed inc.,"soc telemed, inc.",0.94
10119,"cim real estate finance trust, inc.",cim real estate finance trust inc,0.94
10178,"aerojet rocketdyne holdings, inc.",aerojet rocketdyne holdings inc,0.94
11157,"repositrak, inc.",repositrak inc.,0.94
6235,"parkervision, inc.",parkervision inc.,0.94
13310,"fnb bancorp, inc.","fncb bancorp, inc.",0.94
2432,"medicine man technologies, inc.",medicine man technologies inc,0.94
6908,"techtarget, inc.",techtarget inc.,0.94
384,"stericycle, inc.",stericycle inc.,0.94
5684,"applied molecular transport, inc.",applied molecular transport inc,0.94
8133,"henry schein, inc.",henry schein inc.,0.94
5417,"htg molecular diagnostics, inc.",htg molecular diagnostics inc,0.94
856,"ashford hospitality trust, inc.",ashford hospitality trust inc,0.94
12484,"sidechannel, inc.","sidechannel, inc",0.94
8138,"tharimmune, inc.",tharimmune inc.,0.94
2886,"sps commerce, inc.",sps commerce inc.,0.94
11677,"tripadvisor, inc.",tripadvisor inc.,0.94
2890,"deciphera pharmaceuticals, inc.",deciphera pharmaceuticals inc,0.94
2853,"babcock & wilcox enterprises, inc.",babcock & wilcox enterprises inc,0.94
2279,"chico's fas, inc.",chico's fas inc.,0.94
3526,"emcor group, inc.",emcor group inc.,0.94
4577,"lindblad expeditions holdings, inc.",lindblad expeditions holdings inc,0.94
1670,"harmony biosciences holdings, inc.",harmony biosciences holdings inc,0.94
821,agent information software inc,"agent information software, inc.",0.94
10985,"weis markets, inc.",weis markets inc.,0.94
8030,"first citrus bancorporation, inc.",first citrus bancorporation inc,0.94
11489,"paragon financial solutions, inc.",paragon financial solutions inc,0.94
4240,coro global inc,coro global inc.,0.94
10068,"turning point therapeutics, inc.",turning point therapeutics inc,0.94
6289,"stoneridge, inc.",stoneridge inc.,0.94
8053,green plains inc.,green plains inc,0.94
2927,"sadot group, inc.",sadot group inc.,0.94
10093,"shutterstock, inc.",shutterstock inc.,0.94
630,"essa bancorp, inc.",essa bancorp inc.,0.94
7391,syra health corp.,syra health corp,0.94
9163,"northwest biotherapeutics, inc.",northwest biotherapeutics inc,0.94
2807,augusta gold corp.,augusta gold corp,0.94
5343,"amc entertainment holdings, inc.",amc entertainment holdings inc,0.94
13305,"united tennessee bankshares, inc.",united tennessee bankshares inc,0.94
12000,vital energy inc.,"vital energy, inc.",0.94
5344,"stryve foods, inc.",stryve foods inc.,0.94
1031,"pennymac financial services, inc",pennymac financial services inc.,0.94
5646,"csb bancorp, inc.","cfsb bancorp, inc.",0.94
3556,"quinstreet, inc.",quinstreet inc.,0.94
568,"digital ally, inc.",digital ally inc.,0.94
7475,"daktronics, inc.",daktronics inc.,0.94
10117,"fossil group, inc.",fossil group inc.,0.94
1367,"four corners property trust, inc.",four corners property trust inc,0.94
9603,60 degrees pharmaceuticals inc,"60 degrees pharmaceuticals, inc.",0.94
3781,"bankunited, inc.",bankunited inc.,0.94
2444,"engagesmart, inc.",engagesmart inc.,0.94
5333,"global blood therapeutics, inc.",global blood therapeutics inc,0.94
3389,"business first bancshares, inc.",business first bancshares inc,0.94
10654,"community capital bancshares, inc.",community capital bancshares inc,0.94
8042,"crown crafts, inc.",crown crafts inc.,0.94
5736,"best buy co., inc.",best buy co. inc.,0.94
1952,"paragon 28, inc","paragon 28, inc.",0.94
433,"beyond air, inc.","beyond air, inc",0.94
3486,"northstar healthcare income, inc.",northstar healthcare income inc,0.94
13737,"community savings bancorp, inc.",community savings bancorp inc,0.94
13114,"first national of nebraska, inc.",first national of nebraska inc,0.94
9078,"fidelity national financial, inc.",fidelity national financial inc,0.94
5882,"scansource, inc.",scansource inc.,0.94
11232,bright green corp.,bright green corp,0.94
699,"neogenomics, inc.",neogenomics inc.,0.94
9077,nutex health inc.,"nutex health, inc.",0.94
11763,"usertesting, inc.","user testing, inc.",0.94
11240,"merchants financial group, inc.",merchants financial group inc,0.94
93,"adams natural resources fund, inc.",adams natural resources fund inc,0.94
9807,"coeur mining, inc.",coeur mining inc.,0.94
3970,"mountain commerce bancorp, inc.",mountain commerce bancorp inc,0.94
7212,"pricesmart, inc.",pricesmart inc.,0.94
9032,icoreconnect inc,icoreconnect inc.,0.94
10844,msp recovery inc.,"msp recovery, inc.",0.94
1743,"citi trends, inc.",citi trends inc.,0.94
9828,"idaho strategic resources, inc.",idaho strategic resources inc,0.94
11775,"chesapeake financial shares, inc.",chesapeake financial shares inc,0.94
7198,"alerislife, inc.",alerislife inc.,0.94
7190,"pixelworks, inc.",pixelworks inc.,0.94
2337,"citizens bancorp of virginia, inc.",citizens bancorp of virginia inc,0.94
5917,"cnl healthcare properties, inc.",cnl healthcare properties inc,0.94
82,rover group inc.,"rover group, inc.",0.94
933,"first bankers trustshares, inc.",first bankers trustshares inc,0.94
5163,"klx energy services holdings, inc.",klx energy services holdings inc,0.94
8471,"northeast indiana bancorp, inc.",northeast indiana bancorp inc,0.94
2974,"homestreet, inc.",homestreet inc.,0.94
5347,"d.r. horton, inc.",d.r. horton inc.,0.94
5925,"five below, inc.",five below inc.,0.94
1897,"t-mobile us, inc.",t-mobile us inc.,0.94
3092,"alpine income property trust, inc.",alpine income property trust inc,0.94
4011,"alti global, inc.","alti global, inc",0.94
8996,gcm grosvenor inc.,gcm grosvenor inc,0.94
11343,"dpcm capital, inc.",dpcm capital inc.,0.94
10148,"acorn energy, inc.",acorn energy inc.,0.94
13487,"western capital resources, inc.",western capital resources inc,0.94
5959,"electronic systems technology, inc.",electronic systems technology inc,0.94
5936,"first guaranty bancshares, inc.",first guaranty bancshares inc,0.94
10814,flexshopper inc.,flexshopper inc,0.94
3153,"foot locker, inc.",foot locker inc.,0.94
7163,psb holding corp.,psb holding corp,0.94
9023,"saul centers, inc.",saul centers inc.,0.94
7272,vbi vaccines inc.,vbi vaccines inc,0.94
11752,"sidus space, inc.",sidus space inc.,0.94
11534,"cardio diagnostics holdings, inc.",cardio diagnostics holdings inc,0.94
4013,drive shack inc.,drive shack inc,0.94
9113,"trex company, inc.",trex company inc.,0.94
5169,"tortoise midstream energy fund, inc.",tortoise midstream energy fund inc,0.94
5830,"alexander's, inc.",alexander's inc.,0.94
5972,"microvision, inc.",microvision inc.,0.94
10901,"american campus communities, inc.",american campus communities inc,0.94
4026,"western new england bancorp, inc.",western new england bancorp inc,0.94
9512,"piedmont office realty trust, inc",piedmont office realty trust inc.,0.94
13820,"digital ally, inc.",digital ally inc.,0.94
75,"ross stores, inc.",ross stores inc.,0.94
13729,"atlantic capital bancshares, inc.",atlantic capital bancshares inc,0.94
